"ensembl_gene_id"	"external_gene_name"
"10066"	"ENSG00000131771"	"PPP1R1B"
"10067"	"ENSG00000131779"	"PEX11B"
"10068"	"ENSG00000131788"	"PIAS3"
"10069"	"ENSG00000131791"	"PRKAB2"
"10070"	"ENSG00000131828"	"PDHA1"
"10071"	"ENSG00000131831"	"RAI2"
"10072"	"ENSG00000131871"	"SELENOS"
"10073"	"ENSG00000131910"	"NR0B2"
"10074"	"ENSG00000131941"	"RHPN2"
"10075"	"ENSG00000132005"	"RFX1"
"10076"	"ENSG00000132026"	"RTBDN"
"10077"	"ENSG00000132155"	"RAF1"
"10078"	"ENSG00000132170"	"PPARG"
"10079"	"ENSG00000132182"	"NUP210"
"10080"	"ENSG00000132275"	"RRP8"
"10081"	"ENSG00000132300"	"PTCD3"
"10082"	"ENSG00000132326"	"PER2"
"10083"	"ENSG00000132329"	"RAMP1"
"10084"	"ENSG00000132330"	"SCLY"
"10085"	"ENSG00000132334"	"PTPRE"
"10086"	"ENSG00000132341"	"RAN"
"10087"	"ENSG00000132356"	"PRKAA1"
"10088"	"ENSG00000132359"	"RAP1GAP2"
"10089"	"ENSG00000132382"	"MYBBP1A"
"10090"	"ENSG00000132383"	"RPA1"
"10091"	"ENSG00000132386"	"SERPINF1"
"10092"	"ENSG00000132429"	"POPDC3"
"10093"	"ENSG00000132432"	"SEC61G"
"10094"	"ENSG00000132541"	"RIDA"
"10095"	"ENSG00000132554"	"RGS22"
"10096"	"ENSG00000132563"	"REEP2"
"10097"	"ENSG00000132570"	"PCBD2"
"10098"	"ENSG00000132581"	"SDF2"
"10099"	"ENSG00000132600"	"PRMT7"
"10100"	"ENSG00000132603"	"NIP7"
"10101"	"ENSG00000132613"	"MTSS2"
"10102"	"ENSG00000132631"	"SCP2D1"
"10103"	"ENSG00000132646"	"PCNA"
"10104"	"ENSG00000132661"	"NXT1"
"10105"	"ENSG00000132664"	"POLR3F"
"10106"	"ENSG00000132669"	"RIN2"
"10107"	"ENSG00000132670"	"PTPRA"
"10108"	"ENSG00000132677"	"RHBG"
"10109"	"ENSG00000132688"	"NES"
"10110"	"ENSG00000132698"	"RAB25"
"10111"	"ENSG00000132780"	"NASP"
"10112"	"ENSG00000132781"	"MUTYH"
"10113"	"ENSG00000132819"	"RBM38"
"10114"	"ENSG00000132823"	"OSER1"
"10115"	"ENSG00000132824"	"SERINC3"
"10116"	"ENSG00000132825"	"PPP1R3D"
"10117"	"ENSG00000132849"	"PATJ"
"10118"	"ENSG00000132911"	"NMUR2"
"10119"	"ENSG00000132915"	"PDE6A"
"10120"	"ENSG00000132963"	"POMP"
"10121"	"ENSG00000132972"	"RNF17"
"10122"	"ENSG00000133020"	"MYH8"
"10123"	"ENSG00000133026"	"MYH10"
"10124"	"ENSG00000133027"	"PEMT"
"10125"	"ENSG00000133028"	"SCO1"
"10126"	"ENSG00000133055"	"MYBPH"
"10127"	"ENSG00000133056"	"PIK3C2B"
"10128"	"ENSG00000133105"	"RXFP2"
"10129"	"ENSG00000133110"	"POSTN"
"10130"	"ENSG00000133111"	"RFXAP"
"10131"	"ENSG00000133119"	"RFC3"
"10132"	"ENSG00000133135"	"RNF128"
"10133"	"ENSG00000133246"	"PRAM1"
"10134"	"ENSG00000133256"	"PDE6B"
"10135"	"ENSG00000133318"	"RTN3"
"10136"	"ENSG00000133321"	"PLAAT4"
"10137"	"ENSG00000133328"	"PLAAT2"
"10138"	"ENSG00000133392"	"MYH11"
"10139"	"ENSG00000133401"	"PDZD2"
"10140"	"ENSG00000133454"	"MYO18B"
"10141"	"ENSG00000133636"	"NTS"
"10142"	"ENSG00000133812"	"SBF2"
"10143"	"ENSG00000133818"	"RRAS2"
"10144"	"ENSG00000133872"	"SARAF"
"10145"	"ENSG00000133874"	"RNF122"
"10146"	"ENSG00000133961"	"NUMB"
"10147"	"ENSG00000134186"	"PRPF38B"
"10148"	"ENSG00000134193"	"REG4"
"10149"	"ENSG00000134222"	"PSRC1"
"10150"	"ENSG00000134242"	"PTPN22"
"10151"	"ENSG00000134247"	"PTGFRN"
"10152"	"ENSG00000134250"	"NOTCH2"
"10153"	"ENSG00000134259"	"NGF"
"10154"	"ENSG00000134265"	"NAPG"
"10155"	"ENSG00000134283"	"PPHLN1"
"10156"	"ENSG00000134318"	"ROCK2"
"10157"	"ENSG00000134321"	"RSAD2"
"10158"	"ENSG00000134323"	"MYCN"
"10159"	"ENSG00000134339"	"SAA2"
"10160"	"ENSG00000134369"	"NAV1"
"10161"	"ENSG00000134419"	"RPS15A"
"10162"	"ENSG00000134438"	"RAX"
"10163"	"ENSG00000134440"	"NARS1"
"10164"	"ENSG00000134444"	"RELCH"
"10165"	"ENSG00000134453"	"RBM17"
"10166"	"ENSG00000134533"	"RERG"
"10167"	"ENSG00000134571"	"MYBPC3"
"10168"	"ENSG00000134594"	"RAB33A"
"10169"	"ENSG00000134597"	"RBMX2"
"10170"	"ENSG00000134627"	"PIWIL4"
"10171"	"ENSG00000134640"	"MTNR1B"
"10172"	"ENSG00000134644"	"PUM1"
"10173"	"ENSG00000134686"	"PHC2"
"10174"	"ENSG00000134748"	"PRPF38A"
"10175"	"ENSG00000134758"	"RNF138"
"10176"	"ENSG00000134853"	"PDGFRA"
"10177"	"ENSG00000134901"	"POGLUT2"
"10178"	"ENSG00000134986"	"NREP"
"10179"	"ENSG00000134996"	"OSTF1"
"10180"	"ENSG00000135002"	"RFK"
"10181"	"ENSG00000135040"	"NAA35"
"10182"	"ENSG00000135069"	"PSAT1"
"10183"	"ENSG00000135094"	"SDS"
"10184"	"ENSG00000135114"	"OASL"
"10185"	"ENSG00000135119"	"RNFT2"
"10186"	"ENSG00000135124"	"P2RX4"
"10187"	"ENSG00000135241"	"PNPLA8"
"10188"	"ENSG00000135249"	"RINT1"
"10189"	"ENSG00000135297"	"MTO1"
"10190"	"ENSG00000135318"	"NT5E"
"10191"	"ENSG00000135336"	"ORC3"
"10192"	"ENSG00000135362"	"PRR5L"
"10193"	"ENSG00000135365"	"PHF21A"
"10194"	"ENSG00000135372"	"NAT10"
"10195"	"ENSG00000135378"	"PRRG4"
"10196"	"ENSG00000135406"	"PRPH"
"10197"	"ENSG00000135437"	"RDH5"
"10198"	"ENSG00000135447"	"PPP1R1A"
"10199"	"ENSG00000135473"	"PAN2"
"10200"	"ENSG00000135506"	"OS9"
"10201"	"ENSG00000135540"	"NHSL1"
"10202"	"ENSG00000135549"	"PKIB"
"10203"	"ENSG00000135577"	"NMBR"
"10204"	"ENSG00000135597"	"REPS1"
"10205"	"ENSG00000135622"	"SEMA4F"
"10206"	"ENSG00000135631"	"RAB11FIP5"
"10207"	"ENSG00000135749"	"PCNX2"
"10208"	"ENSG00000135824"	"RGS8"
"10209"	"ENSG00000135828"	"RNASEL"
"10210"	"ENSG00000135838"	"NPL"
"10211"	"ENSG00000135842"	"NIBAN1"
"10212"	"ENSG00000135845"	"PIGC"
"10213"	"ENSG00000135870"	"RC3H1"
"10214"	"ENSG00000135903"	"PAX3"
"10215"	"ENSG00000135919"	"SERPINE2"
"10216"	"ENSG00000135945"	"REV1"
"10217"	"ENSG00000136021"	"SCYL2"
"10218"	"ENSG00000136040"	"PLXNC1"
"10219"	"ENSG00000136045"	"PWP1"
"10220"	"ENSG00000136098"	"NEK3"
"10221"	"ENSG00000136099"	"PCDH8"
"10222"	"ENSG00000136104"	"RNASEH2B"
"10223"	"ENSG00000136144"	"RCBTB1"
"10224"	"ENSG00000136155"	"SCEL"
"10225"	"ENSG00000136159"	"NUDT15"
"10226"	"ENSG00000136161"	"RCBTB2"
"10227"	"ENSG00000136169"	"SETDB2"
"10228"	"ENSG00000136193"	"SCRN1"
"10229"	"ENSG00000136237"	"RAPGEF5"
"10230"	"ENSG00000136238"	"RAC1"
"10231"	"ENSG00000136243"	"NUP42"
"10232"	"ENSG00000136274"	"NACAD"
"10233"	"ENSG00000136286"	"MYO1G"
"10234"	"ENSG00000136327"	"NKX2-8"
"10235"	"ENSG00000136352"	"NKX2-1"
"10236"	"ENSG00000136371"	"MTHFS"
"10237"	"ENSG00000136444"	"RSAD1"
"10238"	"ENSG00000136448"	"NMT1"
"10239"	"ENSG00000136449"	"MYCBPAP"
"10240"	"ENSG00000136514"	"RTP4"
"10241"	"ENSG00000136521"	"NDUFB5"
"10242"	"ENSG00000136531"	"SCN2A"
"10243"	"ENSG00000136546"	"SCN7A"
"10244"	"ENSG00000136643"	"RPS6KC1"
"10245"	"ENSG00000136715"	"SAP130"
"10246"	"ENSG00000136811"	"ODF2"
"10247"	"ENSG00000136828"	"RALGPS1"
"10248"	"ENSG00000136830"	"NIBAN2"
"10249"	"ENSG00000136834"	"OR1J1"
"10250"	"ENSG00000136839"	"OR13C9"
"10251"	"ENSG00000136875"	"PRPF4"
"10252"	"ENSG00000136930"	"PSMB7"
"10253"	"ENSG00000136931"	"NR5A1"
"10254"	"ENSG00000136933"	"RABEPK"
"10255"	"ENSG00000136937"	"NCBP1"
"10256"	"ENSG00000136939"	"OR1L4"
"10257"	"ENSG00000136940"	"PDCL"
"10258"	"ENSG00000136942"	"RPL35"
"10259"	"ENSG00000136997"	"MYC"
"10260"	"ENSG00000137040"	"RANBP6"
"10261"	"ENSG00000137054"	"POLR1E"
"10262"	"ENSG00000137055"	"PLAA"
"10263"	"ENSG00000137075"	"RNF38"
"10264"	"ENSG00000137154"	"RPS6"
"10265"	"ENSG00000137168"	"PPIL1"
"10266"	"ENSG00000137193"	"PIM1"
"10267"	"ENSG00000137275"	"RIPK1"
"10268"	"ENSG00000137338"	"PGBD1"
"10269"	"ENSG00000137393"	"RNF144B"
"10270"	"ENSG00000137404"	"NRM"
"10271"	"ENSG00000137409"	"MTCH1"
"10272"	"ENSG00000137474"	"MYO7A"
"10273"	"ENSG00000137497"	"NUMA1"
"10274"	"ENSG00000137502"	"RAB30"
"10275"	"ENSG00000137509"	"PRCP"
"10276"	"ENSG00000137513"	"NARS2"
"10277"	"ENSG00000137522"	"RNF121"
"10278"	"ENSG00000137558"	"PI15"
"10279"	"ENSG00000137575"	"SDCBP"
"10280"	"ENSG00000137601"	"NEK1"
"10281"	"ENSG00000137634"	"NXPE4"
"10282"	"ENSG00000137709"	"POU2F3"
"10283"	"ENSG00000137710"	"RDX"
"10284"	"ENSG00000137713"	"PPP2R1B"
"10285"	"ENSG00000137804"	"NUSAP1"
"10286"	"ENSG00000137806"	"NDUFAF1"
"10287"	"ENSG00000137815"	"RTF1"
"10288"	"ENSG00000137817"	"PARP6"
"10289"	"ENSG00000137818"	"RPLP1"
"10290"	"ENSG00000137819"	"PAQR5"
"10291"	"ENSG00000137824"	"RMDN3"
"10292"	"ENSG00000137841"	"PLCB2"
"10293"	"ENSG00000137843"	"PAK6"
"10294"	"ENSG00000137872"	"SEMA6D"
"10295"	"ENSG00000137876"	"RSL24D1"
"10296"	"ENSG00000137955"	"RABGGTB"
"10297"	"ENSG00000137996"	"RTCA"
"10298"	"ENSG00000138018"	"SELENOI"
"10299"	"ENSG00000138032"	"PPM1B"
"10300"	"ENSG00000138035"	"PNPT1"
"10301"	"ENSG00000138069"	"RAB1A"
"10302"	"ENSG00000138073"	"PREB"
"10303"	"ENSG00000138078"	"PREPL"
"10304"	"ENSG00000138119"	"MYOF"
"10305"	"ENSG00000138193"	"PLCE1"
"10306"	"ENSG00000138207"	"RBP4"
"10307"	"ENSG00000138308"	"PLA2G12B"
"10308"	"ENSG00000138315"	"OIT3"
"10309"	"ENSG00000138326"	"RPS24"
"10310"	"ENSG00000138347"	"MYPN"
"10311"	"ENSG00000138386"	"NAB1"
"10312"	"ENSG00000138398"	"PPIG"
"10313"	"ENSG00000138430"	"OLA1"
"10314"	"ENSG00000138468"	"SENP7"
"10315"	"ENSG00000138496"	"PARP9"
"10316"	"ENSG00000138593"	"SECISBP2L"
"10317"	"ENSG00000138617"	"PARP16"
"10318"	"ENSG00000138621"	"PPCDC"
"10319"	"ENSG00000138623"	"SEMA7A"
"10320"	"ENSG00000138650"	"PCDH10"
"10321"	"ENSG00000138653"	"NDST4"
"10322"	"ENSG00000138669"	"PRKG2"
"10323"	"ENSG00000138670"	"RASGEF1B"
"10324"	"ENSG00000138674"	"SEC31A"
"10325"	"ENSG00000138698"	"RAP1GDS1"
"10326"	"ENSG00000138735"	"PDE5A"
"10327"	"ENSG00000138738"	"PRDM5"
"10328"	"ENSG00000138744"	"NAAA"
"10329"	"ENSG00000138750"	"NUP54"
"10330"	"ENSG00000138758"	"SEPTIN11"
"10331"	"ENSG00000138760"	"SCARB2"
"10332"	"ENSG00000138777"	"PPA2"
"10333"	"ENSG00000138801"	"PAPSS1"
"10334"	"ENSG00000138802"	"SEC24B"
"10335"	"ENSG00000138814"	"PPP3CA"
"10336"	"ENSG00000138823"	"MTTP"
"10337"	"ENSG00000138835"	"RGS3"
"10338"	"ENSG00000138942"	"RNF185"
"10339"	"ENSG00000138964"	"PARVG"
"10340"	"ENSG00000139053"	"PDE6H"
"10341"	"ENSG00000139144"	"PIK3C2G"
"10342"	"ENSG00000139151"	"PLCZ1"
"10343"	"ENSG00000139174"	"PRICKLE1"
"10344"	"ENSG00000139180"	"NDUFA9"
"10345"	"ENSG00000139194"	"RBP5"
"10346"	"ENSG00000139197"	"PEX5"
"10347"	"ENSG00000139200"	"PIANP"
"10348"	"ENSG00000139218"	"SCAF11"
"10349"	"ENSG00000139220"	"PPFIA2"
"10350"	"ENSG00000139289"	"PHLDA1"
"10351"	"ENSG00000139304"	"PTPRQ"
"10352"	"ENSG00000139323"	"POC1B"
"10353"	"ENSG00000139350"	"NEDD1"
"10354"	"ENSG00000139405"	"RITA1"
"10355"	"ENSG00000139410"	"SDSL"
"10356"	"ENSG00000139496"	"NUP58"
"10357"	"ENSG00000139505"	"MTMR6"
"10358"	"ENSG00000139515"	"PDX1"
"10359"	"ENSG00000139547"	"RDH16"
"10360"	"ENSG00000139579"	"NABP2"
"10361"	"ENSG00000139637"	"MYG1"
"10362"	"ENSG00000139687"	"RB1"
"10363"	"ENSG00000139697"	"SBNO1"
"10364"	"ENSG00000139718"	"SETD1B"
"10365"	"ENSG00000139725"	"RHOF"
"10366"	"ENSG00000139746"	"RBM26"
"10367"	"ENSG00000139797"	"RNF113B"
"10368"	"ENSG00000139832"	"RAB20"
"10369"	"ENSG00000139910"	"NOVA1"
"10370"	"ENSG00000139946"	"PELI2"
"10371"	"ENSG00000139970"	"RTN1"
"10372"	"ENSG00000139977"	"NAA30"
"10373"	"ENSG00000139988"	"RDH12"
"10374"	"ENSG00000139998"	"RAB15"
"10375"	"ENSG00000140043"	"PTGR2"
"10376"	"ENSG00000140093"	"SERPINA10"
"10377"	"ENSG00000140157"	"NIPA2"
"10378"	"ENSG00000140264"	"SERF2"
"10379"	"ENSG00000140368"	"PSTPIP1"
"10380"	"ENSG00000140396"	"NCOA2"
"10381"	"ENSG00000140398"	"NEIL1"
"10382"	"ENSG00000140451"	"PIF1"
"10383"	"ENSG00000140464"	"PML"
"10384"	"ENSG00000140479"	"PCSK6"
"10385"	"ENSG00000140497"	"SCAMP2"
"10386"	"ENSG00000140519"	"RHCG"
"10387"	"ENSG00000140521"	"POLG"
"10388"	"ENSG00000140522"	"RLBP1"
"10389"	"ENSG00000140538"	"NTRK3"
"10390"	"ENSG00000140612"	"SEC11A"
"10391"	"ENSG00000140623"	"SEPTIN12"
"10392"	"ENSG00000140650"	"PMM2"
"10393"	"ENSG00000140694"	"PARN"
"10394"	"ENSG00000140795"	"MYLK3"
"10395"	"ENSG00000140807"	"NKD1"
"10396"	"ENSG00000140853"	"NLRC5"
"10397"	"ENSG00000140876"	"NUDT7"
"10398"	"ENSG00000140939"	"NOL3"
"10399"	"ENSG00000140961"	"OSGIN1"
"10400"	"ENSG00000140983"	"RHOT2"
"10401"	"ENSG00000140986"	"RPL3L"
"10402"	"ENSG00000140988"	"RPS2"
"10403"	"ENSG00000140990"	"NDUFB10"
"10404"	"ENSG00000140992"	"PDPK1"
"10405"	"ENSG00000141027"	"NCOR1"
"10406"	"ENSG00000141052"	"MYOCD"
"10407"	"ENSG00000141084"	"RANBP10"
"10408"	"ENSG00000141101"	"NOB1"
"10409"	"ENSG00000141127"	"PRPSAP2"
"10410"	"ENSG00000141179"	"PCTP"
"10411"	"ENSG00000141194"	"OR4D1"
"10412"	"ENSG00000141279"	"NPEPPS"
"10413"	"ENSG00000141295"	"SCRN2"
"10414"	"ENSG00000141314"	"RHBDL3"
"10415"	"ENSG00000141378"	"PTRH2"
"10416"	"ENSG00000141391"	"PRELID3A"
"10417"	"ENSG00000141425"	"RPRD1A"
"10418"	"ENSG00000141447"	"OSBPL1A"
"10419"	"ENSG00000141452"	"RMC1"
"10420"	"ENSG00000141456"	"PELP1"
"10421"	"ENSG00000141458"	"NPC1"
"10422"	"ENSG00000141504"	"SAT2"
"10423"	"ENSG00000141506"	"PIK3R5"
"10424"	"ENSG00000141542"	"RAB40B"
"10425"	"ENSG00000141564"	"RPTOR"
"10426"	"ENSG00000141574"	"SECTM1"
"10427"	"ENSG00000141576"	"RNF157"
"10428"	"ENSG00000141622"	"ARK2C"
"10429"	"ENSG00000141682"	"PMAIP1"
"10430"	"ENSG00000141696"	"P3H4"
"10431"	"ENSG00000141698"	"NT5C3B"
"10432"	"ENSG00000141699"	"RETREG3"
"10433"	"ENSG00000141744"	"PNMT"
"10434"	"ENSG00000141858"	"SAMD1"
"10435"	"ENSG00000141905"	"NFIC"
"10436"	"ENSG00000141934"	"PLPP2"
"10437"	"ENSG00000141956"	"PRDM15"
"10438"	"ENSG00000141959"	"PFKL"
"10439"	"ENSG00000141971"	"MVB12A"
"10440"	"ENSG00000142102"	"PGGHG"
"10441"	"ENSG00000142186"	"SCYL1"
"10442"	"ENSG00000142230"	"SAE1"
"10443"	"ENSG00000142233"	"NTN5"
"10444"	"ENSG00000142327"	"RNPEPL1"
"10445"	"ENSG00000142347"	"MYO1F"
"10446"	"ENSG00000142405"	"NLRP12"
"10447"	"ENSG00000142507"	"PSMB6"
"10448"	"ENSG00000142534"	"RPS11"
"10449"	"ENSG00000142538"	"PTH2"
"10450"	"ENSG00000142541"	"RPL13A"
"10451"	"ENSG00000142546"	"NOSIP"
"10452"	"ENSG00000142552"	"RCN3"
"10453"	"ENSG00000142599"	"RERE"
"10454"	"ENSG00000142611"	"PRDM16"
"10455"	"ENSG00000142655"	"PEX14"
"10456"	"ENSG00000142657"	"PGD"
"10457"	"ENSG00000142661"	"MYOM3"
"10458"	"ENSG00000142676"	"RPL11"
"10459"	"ENSG00000142731"	"PLK4"
"10460"	"ENSG00000142864"	"SERBP1"
"10461"	"ENSG00000142875"	"PRKACB"
"10462"	"ENSG00000142892"	"PIGK"
"10463"	"ENSG00000142937"	"RPS8"
"10464"	"ENSG00000142949"	"PTPRF"
"10465"	"ENSG00000143033"	"MTF2"
"10466"	"ENSG00000143106"	"PSMA5"
"10467"	"ENSG00000143125"	"PROK1"
"10468"	"ENSG00000143156"	"NME7"
"10469"	"ENSG00000143157"	"POGK"
"10470"	"ENSG00000143171"	"RXRG"
"10471"	"ENSG00000143190"	"POU2F1"
"10472"	"ENSG00000143217"	"NECTIN4"
"10473"	"ENSG00000143224"	"PPOX"
"10474"	"ENSG00000143228"	"NUF2"
"10475"	"ENSG00000143248"	"RGS5"
"10476"	"ENSG00000143252"	"SDHC"
"10477"	"ENSG00000143256"	"PFDN2"
"10478"	"ENSG00000143257"	"NR1I3"
"10479"	"ENSG00000143294"	"PRCC"
"10480"	"ENSG00000143315"	"PIGM"
"10481"	"ENSG00000143333"	"RGS16"
"10482"	"ENSG00000143344"	"RGL1"
"10483"	"ENSG00000143363"	"PRUNE1"
"10484"	"ENSG00000143365"	"RORC"
"10485"	"ENSG00000143368"	"SF3B4"
"10486"	"ENSG00000143379"	"SETDB1"
"10487"	"ENSG00000143390"	"RFX5"
"10488"	"ENSG00000143393"	"PI4KB"
"10489"	"ENSG00000143398"	"PIP5K1A"
"10490"	"ENSG00000143416"	"SELENBP1"
"10491"	"ENSG00000143434"	"SEMA6C"
"10492"	"ENSG00000143442"	"POGZ"
"10493"	"ENSG00000143450"	"OAZ3"
"10494"	"ENSG00000143545"	"RAB13"
"10495"	"ENSG00000143546"	"S100A8"
"10496"	"ENSG00000143556"	"S100A7"
"10497"	"ENSG00000143622"	"RIT1"
"10498"	"ENSG00000143627"	"PKLR"
"10499"	"ENSG00000143653"	"SCCPDH"
"10500"	"ENSG00000143748"	"NVL"
"10501"	"ENSG00000143751"	"SDE2"
"10502"	"ENSG00000143799"	"PARP1"
"10503"	"ENSG00000143801"	"PSEN2"
"10504"	"ENSG00000143811"	"PYCR2"
"10505"	"ENSG00000143839"	"REN"
"10506"	"ENSG00000143847"	"PPFIA4"
"10507"	"ENSG00000143851"	"PTPN7"
"10508"	"ENSG00000143867"	"OSR1"
"10509"	"ENSG00000143870"	"PDIA6"
"10510"	"ENSG00000143878"	"RHOB"
"10511"	"ENSG00000143947"	"RPS27A"
"10512"	"ENSG00000143954"	"REG3G"
"10513"	"ENSG00000144035"	"NAT8"
"10514"	"ENSG00000144061"	"NPHP1"
"10515"	"ENSG00000144118"	"RALB"
"10516"	"ENSG00000144130"	"NT5DC4"
"10517"	"ENSG00000144134"	"RABL2A"
"10518"	"ENSG00000144227"	"NXPH2"
"10519"	"ENSG00000144231"	"POLR2D"
"10520"	"ENSG00000144283"	"PKP4"
"10521"	"ENSG00000144285"	"SCN1A"
"10522"	"ENSG00000144306"	"SCRN3"
"10523"	"ENSG00000144362"	"PHOSPHO2"
"10524"	"ENSG00000144407"	"PTH2R"
"10525"	"ENSG00000144426"	"NBEAL1"
"10526"	"ENSG00000144460"	"NYAP2"
"10527"	"ENSG00000144468"	"RHBDD1"
"10528"	"ENSG00000144566"	"RAB5A"
"10529"	"ENSG00000144642"	"RBMS3"
"10530"	"ENSG00000144645"	"OSBPL10"
"10531"	"ENSG00000144647"	"POMGNT2"
"10532"	"ENSG00000144713"	"RPL32"
"10533"	"ENSG00000144724"	"PTPRG"
"10534"	"ENSG00000144802"	"NFKBIZ"
"10535"	"ENSG00000144824"	"PHLDB2"
"10536"	"ENSG00000144837"	"PLA1A"
"10537"	"ENSG00000144840"	"RABL3"
"10538"	"ENSG00000144852"	"NR1I2"
"10539"	"ENSG00000144909"	"OSBPL11"
"10540"	"ENSG00000144959"	"NCEH1"
"10541"	"ENSG00000145016"	"RUBCN"
"10542"	"ENSG00000145113"	"MUC4"
"10543"	"ENSG00000145247"	"OCIAD2"
"10544"	"ENSG00000145284"	"SCD5"
"10545"	"ENSG00000145287"	"PLAC8"
"10546"	"ENSG00000145391"	"SETD7"
"10547"	"ENSG00000145414"	"NAF1"
"10548"	"ENSG00000145425"	"RPS3A"
"10549"	"ENSG00000145428"	"RNF175"
"10550"	"ENSG00000145431"	"PDGFC"
"10551"	"ENSG00000145491"	"ROPN1L"
"10552"	"ENSG00000145494"	"NDUFS6"
"10553"	"ENSG00000145506"	"NKD2"
"10554"	"ENSG00000145555"	"MYO10"
"10555"	"ENSG00000145592"	"RPL37"
"10556"	"ENSG00000145623"	"OSMR"
"10557"	"ENSG00000145632"	"PLK2"
"10558"	"ENSG00000145675"	"PIK3R1"
"10559"	"ENSG00000145715"	"RASA1"
"10560"	"ENSG00000145725"	"PPIP5K2"
"10561"	"ENSG00000145730"	"PAM"
"10562"	"ENSG00000145860"	"RNF145"
"10563"	"ENSG00000145882"	"PCYOX1L"
"10564"	"ENSG00000145911"	"N4BP3"
"10565"	"ENSG00000145912"	"NHP2"
"10566"	"ENSG00000145916"	"RMND5B"
"10567"	"ENSG00000145949"	"MYLK4"
"10568"	"ENSG00000146005"	"PSD2"
"10569"	"ENSG00000146070"	"PLA2G7"
"10570"	"ENSG00000146090"	"RASGEF1C"
"10571"	"ENSG00000146143"	"PRIM2"
"10572"	"ENSG00000146197"	"SCUBE3"
"10573"	"ENSG00000146223"	"RPL7L1"
"10574"	"ENSG00000146232"	"NFKBIE"
"10575"	"ENSG00000146247"	"PHIP"
"10576"	"ENSG00000146281"	"PM20D2"
"10577"	"ENSG00000146282"	"RARS2"
"10578"	"ENSG00000146285"	"SCML4"
"10579"	"ENSG00000146373"	"RNF217"
"10580"	"ENSG00000146374"	"RSPO3"
"10581"	"ENSG00000146410"	"MTFR2"
"10582"	"ENSG00000146453"	"PNLDC1"
"10583"	"ENSG00000146555"	"SDK1"
"10584"	"ENSG00000146587"	"RBAK"
"10585"	"ENSG00000146676"	"PURB"
"10586"	"ENSG00000146707"	"POMZP3"
"10587"	"ENSG00000146729"	"NIPSNAP2"
"10588"	"ENSG00000146733"	"PSPH"
"10589"	"ENSG00000146909"	"NOM1"
"10590"	"ENSG00000146918"	"NCAPG2"
"10591"	"ENSG00000146938"	"NLGN4X"
"10592"	"ENSG00000146955"	"RAB19"
"10593"	"ENSG00000147123"	"NDUFB11"
"10594"	"ENSG00000147127"	"RAB41"
"10595"	"ENSG00000147140"	"NONO"
"10596"	"ENSG00000147162"	"OGT"
"10597"	"ENSG00000147206"	"NXF3"
"10598"	"ENSG00000147223"	"RIPPLY1"
"10599"	"ENSG00000147224"	"PRPS1"
"10600"	"ENSG00000147231"	"RADX"
"10601"	"ENSG00000147274"	"RBMX"
"10602"	"ENSG00000147383"	"NSDHL"
"10603"	"ENSG00000147403"	"RPL10"
"10604"	"ENSG00000147471"	"PLPBP"
"10605"	"ENSG00000147485"	"PXDNL"
"10606"	"ENSG00000147509"	"RGS20"
"10607"	"ENSG00000147535"	"PLPP5"
"10608"	"ENSG00000147548"	"NSD3"
"10609"	"ENSG00000147588"	"PMP2"
"10610"	"ENSG00000147596"	"PRDM14"
"10611"	"ENSG00000147604"	"RPL7"
"10612"	"ENSG00000147613"	"PSKH2"
"10613"	"ENSG00000147649"	"MTDH"
"10614"	"ENSG00000147655"	"RSPO2"
"10615"	"ENSG00000147669"	"POLR2K"
"10616"	"ENSG00000147684"	"NDUFB9"
"10617"	"ENSG00000147813"	"NAPRT"
"10618"	"ENSG00000147862"	"NFIB"
"10619"	"ENSG00000147872"	"PLIN2"
"10620"	"ENSG00000148053"	"NTRK2"
"10621"	"ENSG00000148123"	"PLPPR1"
"10622"	"ENSG00000148136"	"OR13C4"
"10623"	"ENSG00000148200"	"NR6A1"
"10624"	"ENSG00000148215"	"OR5C1"
"10625"	"ENSG00000148229"	"POLE3"
"10626"	"ENSG00000148300"	"REXO4"
"10627"	"ENSG00000148303"	"RPL7A"
"10628"	"ENSG00000148334"	"PTGES2"
"10629"	"ENSG00000148335"	"NTMT1"
"10630"	"ENSG00000148344"	"PTGES"
"10631"	"ENSG00000148362"	"PAXX"
"10632"	"ENSG00000148396"	"SEC16A"
"10633"	"ENSG00000148400"	"NOTCH1"
"10634"	"ENSG00000148411"	"NACC2"
"10635"	"ENSG00000148459"	"PDSS1"
"10636"	"ENSG00000148484"	"RSU1"
"10637"	"ENSG00000148498"	"PARD3"
"10638"	"ENSG00000148572"	"NRBF2"
"10639"	"ENSG00000148604"	"RGR"
"10640"	"ENSG00000148606"	"POLR3A"
"10641"	"ENSG00000148688"	"RPP30"
"10642"	"ENSG00000148734"	"NPFFR1"
"10643"	"ENSG00000148824"	"MTG1"
"10644"	"ENSG00000148826"	"NKX6-2"
"10645"	"ENSG00000148832"	"PAOX"
"10646"	"ENSG00000148840"	"PPRC1"
"10647"	"ENSG00000148843"	"PDCD11"
"10648"	"ENSG00000148908"	"RGS10"
"10649"	"ENSG00000148965"	"SAA4"
"10650"	"ENSG00000148985"	"PGAP2"
"10651"	"ENSG00000149021"	"SCGB1A1"
"10652"	"ENSG00000149131"	"SERPING1"
"10653"	"ENSG00000149133"	"OR5F1"
